#  R    En    Tr      X1     Y1     X2     Y2     X3     Y3     X4     Y4     X5     Y5     X6     Y6     X7     Y7     X8     Y8     X9     Y9     X10     Y10     X11     Y11     X12     Y12     X13     Y13     X14     Y14     X15     Y15     X16     Y16 
356.0 192.0  0.575  -0.57   0.01   0.06   0.86  -0.42  -0.39  -0.11   0.54   0.57  -0.04  -0.21  -0.69   0.47   0.30  -0.52   0.44  -0.19   0.66   0.96  -1.21   1.17  -0.16  -0.15  -0.38  -0.06   0.85   0.07  -0.44  -0.21   0.25   0.21   0.00
356.0 200.0  0.889  -0.31  -0.06  -0.08   0.75  -0.65  -0.37  -0.24   0.88   0.74  -0.10  -0.26  -1.10   0.61   0.68  -0.55   0.34  -0.17   0.43   1.72  -1.10   2.26  -1.29   0.16  -0.17  -0.05   0.77   0.02  -0.33  -0.72   0.15   0.83   0.04
372.0   0.0  0.218  -1.37   1.12   0.53  -0.26  -0.72  -0.43   1.14  -0.60  -0.80  -0.51   0.57  -0.95  -0.20   0.12  -0.43  -0.99  -0.92  -0.31   0.01  -0.30  -0.07   0.05  -0.39   0.07  -0.23  -0.27   0.06   0.21  -0.09   0.04   0.36   0.12
372.0   8.0  0.887  -0.13   1.21  -0.17  -0.66  -0.89   0.56  -0.05   0.62  -0.71  -0.87   0.74  -1.12  -0.27  -0.50   0.58   0.12  -0.49  -0.06  -0.69   0.45  -0.45   0.05   0.57  -0.35  -0.64   0.23   0.48  -0.59  -0.85   0.21  -0.75   0.17
372.0  16.0  0.335   0.09  -0.69  -0.66  -0.26   0.36   0.96   0.61   0.75  -0.12   0.10   0.42   0.14  -0.51   0.30  -1.36   0.29  -0.82  -0.25   0.00   0.61  -0.01  -0.69  -0.35   0.69   0.38   0.30   1.39  -0.58  -0.25   0.22   0.72  -0.19
372.0  24.0  0.245  -0.59  -0.52  -0.37  -0.20   0.09   0.49   0.95   0.05  -0.09   0.14   0.33   0.03  -0.32   0.58  -1.31  -0.56  -1.12  -0.58  -0.02   0.41   0.18  -0.59  -0.48   0.93   1.00  -0.35   1.40  -0.17   0.02   0.22   0.61  -0.09
372.0  32.0  0.321  -0.82  -0.58  -0.39  -0.28  -0.19   0.39   1.15  -0.27  -0.06   0.26   0.41  -0.04  -0.30   0.81  -1.28  -1.06  -1.17  -1.15  -0.17   0.44   0.25  -0.57  -0.35   1.08   1.88  -0.97   1.84   0.11   0.31   0.24   0.39   0.11
372.0  40.0  0.397  -0.53  -0.56  -0.50  -0.32  -0.27   0.35   1.47  -0.89  -0.27   0.31   0.73   0.11  -0.55   1.21  -1.60  -1.74  -0.66  -1.92  -0.55   0.38   0.48  -0.50  -0.04   1.37   2.26  -1.22   1.89  -0.05   1.14  -0.21   0.16   0.97
372.0  48.0  0.795   0.08  -0.45  -0.34  -0.14   0.17  -0.08   0.86  -1.50  -0.61   0.37   0.38   0.32  -0.68   0.71  -1.06  -1.04  -0.19  -1.36  -0.62   0.03  -0.05   0.10  -0.28   1.18   1.33  -0.53   0.70  -0.39   1.83  -0.72   1.12   2.63
372.0  56.0  0.897   0.15  -0.61  -0.25  -0.34   0.16  -0.07   0.54  -1.34  -0.62   0.40   0.23   0.15  -0.43   0.57  -0.39  -0.77   0.10  -1.18  -0.59  -0.04   0.14  -0.07  -0.17   1.18   0.98  -0.51   0.14  -0.12   1.63  -0.34   1.04   1.83
372.0  64.0  1.121   0.28  -0.66  -0.24  -0.56   0.35  -0.04   0.13  -1.31  -0.47   0.39   0.07   0.10  -0.28   0.44   0.16  -0.56   0.32  -0.94  -0.65  -0.10   0.42  -0.16   0.01   0.96   0.70  -0.46  -0.13  -0.19   1.32  -0.21   0.77   1.10
372.0  72.0  1.021   0.24  -0.49  -0.29  -0.46   0.50   0.01  -0.29  -1.02  -0.26   0.30  -0.02   0.17  -0.15   0.18   0.44  -0.47   0.17  -0.78  -0.60  -0.16   0.45   0.12   0.00   0.66   0.80  -0.57   0.19  -0.19   0.71  -0.05   0.69   0.65
372.0  80.0  0.716   0.07  -0.34  -0.32  -0.24   0.40   0.03  -0.42  -0.57  -0.24   0.16   0.04   0.26  -0.07   0.00   0.39  -0.40   0.00  -0.69  -0.49  -0.14   0.25   0.41  -0.05   0.47   0.92  -0.57   0.49  -0.05   0.30   0.14   0.64   0.50
372.0  88.0  0.587  -0.03  -0.30  -0.35  -0.17   0.26   0.04  -0.46  -0.26  -0.26   0.03   0.13   0.33  -0.01  -0.05   0.31  -0.29  -0.01  -0.58  -0.47  -0.05   0.10   0.52  -0.05   0.33   0.86  -0.46   0.55   0.05   0.09   0.31   0.45   0.36
372.0  96.0  0.644  -0.07  -0.31  -0.42  -0.27   0.13   0.09  -0.52  -0.06  -0.26  -0.11   0.22   0.40   0.05  -0.05   0.28  -0.18   0.04  -0.45  -0.52   0.14   0.04   0.55  -0.01   0.20   0.76  -0.31   0.53   0.09  -0.10   0.47   0.19   0.20
372.0 104.0  0.855  -0.02  -0.35  -0.55  -0.54  -0.03   0.16  -0.61   0.05  -0.31  -0.23   0.26   0.46   0.12  -0.03   0.31  -0.08   0.12  -0.33  -0.56   0.46   0.07   0.52   0.05   0.10   0.69  -0.13   0.51   0.08  -0.30   0.66  -0.05   0.02
372.0 112.0  0.967   0.09  -0.32  -0.64  -0.73  -0.16   0.22  -0.62   0.15  -0.58  -0.21   0.15   0.37   0.19  -0.03   0.27   0.07   0.29  -0.21  -0.39   0.69   0.22   0.38   0.07   0.08   0.64   0.14   0.51   0.03  -0.32   0.71  -0.08  -0.13
372.0 120.0  0.714   0.08  -0.20  -0.50  -0.49  -0.17   0.15  -0.49   0.25  -0.86  -0.07  -0.04   0.17   0.22  -0.04   0.01   0.22   0.49  -0.07  -0.10   0.47   0.32   0.25  -0.03   0.08   0.45   0.42   0.49  -0.03  -0.09   0.51   0.03  -0.18
372.0 128.0  0.447  -0.01  -0.10  -0.33  -0.17  -0.12   0.05  -0.37   0.31  -0.92  -0.02  -0.12   0.06   0.22  -0.04  -0.25   0.30   0.62   0.13   0.05   0.15   0.31   0.22  -0.16   0.02   0.18   0.65   0.44  -0.07   0.07   0.35   0.05  -0.16
372.0 136.0  0.301  -0.10  -0.03  -0.21   0.04  -0.09  -0.01  -0.29   0.32  -0.87  -0.05  -0.14   0.02   0.22  -0.03  -0.44   0.32   0.69   0.36   0.10  -0.08   0.28   0.23  -0.26  -0.05  -0.08   0.84   0.39  -0.12   0.13   0.27   0.01  -0.13
372.0 144.0  0.232  -0.18   0.02  -0.13   0.19  -0.08  -0.06  -0.21   0.30  -0.77  -0.09  -0.15  -0.01   0.23  -0.01  -0.56   0.32   0.71   0.60   0.13  -0.25   0.25   0.25  -0.33  -0.11  -0.29   1.03   0.33  -0.18   0.15   0.24  -0.02  -0.10
372.0 152.0  0.208  -0.28   0.05  -0.05   0.32  -0.08  -0.11  -0.15   0.28  -0.62  -0.13  -0.16  -0.04   0.24   0.02  -0.64   0.32   0.65   0.84   0.16  -0.40   0.26   0.28  -0.38  -0.15  -0.44   1.17   0.27  -0.26   0.14   0.23  -0.04  -0.08
372.0 160.0  0.219  -0.38   0.08   0.01   0.45  -0.09  -0.17  -0.10   0.26  -0.43  -0.14  -0.19  -0.09   0.25   0.05  -0.68   0.31   0.49   1.01   0.22  -0.57   0.31   0.30  -0.40  -0.19  -0.48   1.24   0.19  -0.34   0.12   0.24  -0.04  -0.05
372.0 168.0  0.271  -0.48   0.09   0.08   0.60  -0.14  -0.25  -0.07   0.28  -0.17  -0.12  -0.24  -0.19   0.30   0.09  -0.68   0.31   0.23   1.05   0.38  -0.79   0.46   0.28  -0.37  -0.23  -0.40   1.19   0.12  -0.41   0.07   0.26  -0.03  -0.03
372.0 176.0  0.397  -0.57   0.10   0.13   0.79  -0.24  -0.37  -0.06   0.35   0.21  -0.08  -0.33  -0.40   0.39   0.18  -0.65   0.29  -0.04   0.90   0.73  -1.07   0.87   0.10  -0.28  -0.24  -0.22   1.02   0.09  -0.48  -0.09   0.27   0.05  -0.02
372.0 184.0  0.656  -0.53   0.07   0.10   0.93  -0.47  -0.50  -0.10   0.54   0.65  -0.12  -0.47  -0.78   0.56   0.45  -0.61   0.19  -0.17   0.63   1.46  -1.27   1.84  -0.63  -0.04  -0.13  -0.10   0.84   0.10  -0.49  -0.50   0.20   0.34   0.01
372.0 192.0  0.854  -0.27  -0.08  -0.18   0.57  -0.68  -0.46  -0.28   0.86   0.51  -0.20  -0.48  -1.00   0.62   0.88  -0.60   0.05  -0.15   0.58   1.94  -0.75   2.72  -1.90   0.27   0.13  -0.08   0.80  -0.03  -0.29  -1.02  -0.01   0.86   0.03
372.0 200.0  0.752  -0.05  -0.23  -0.36   0.06  -0.44  -0.22  -0.36   1.18  -0.04  -0.04  -0.31  -0.75   0.53   0.81  -0.61   0.25  -0.29   0.77   1.38  -0.07   1.95  -1.97   0.19   0.04  -0.11   0.79  -0.25  -0.03  -0.91  -0.05   1.07  -0.04
388.0   0.0  0.874   1.49   0.33  -1.11  -0.80  -0.23   1.17   0.04   1.71  -0.40  -0.63   0.94  -0.29  -0.60  -0.58  -0.44   1.04  -0.19  -0.04  -0.27   1.40  -0.26  -0.36   0.48   0.04  -0.48   0.73   1.47  -1.53  -0.96   0.19  -0.22  -0.01
388.0   8.0  0.234  -0.03  -0.60  -0.52  -0.18   0.29   0.64   0.85   0.36  -0.17   0.09   0.39   0.12  -0.37   0.35  -1.35  -0.18  -0.85  -0.31   0.14   0.49   0.14  -0.60  -0.49   0.83   0.45   0.09   1.21  -0.48  -0.17   0.17   0.75  -0.12
388.0  16.0  0.213  -0.56  -0.47  -0.31  -0.18   0.10   0.38   0.98  -0.09  -0.14   0.12   0.32   0.01  -0.24   0.57  -1.23  -0.76  -1.07  -0.54   0.05   0.33   0.27  -0.56  -0.52   1.00   0.96  -0.38   1.23  -0.17   0.01   0.17   0.61  -0.01
388.0  24.0  0.297  -0.80  -0.55  -0.30  -0.27  -0.09   0.32   1.09  -0.35  -0.10   0.23   0.38  -0.05  -0.20   0.76  -1.17  -1.17  -1.17  -0.95  -0.06   0.37   0.34  -0.58  -0.39   1.15   1.77  -0.91   1.63   0.06   0.23   0.18   0.44   0.21
388.0  32.0  0.377  -0.67  -0.68  -0.36  -0.37  -0.25   0.31   1.32  -0.81  -0.22   0.35   0.60   0.04  -0.34   1.10  -1.29  -1.72  -0.94  -1.69  -0.33   0.39   0.46  -0.51  -0.13   1.40   2.41  -1.35   1.91   0.13   0.88  -0.05   0.36   0.95
388.0  40.0  0.728  -0.03  -0.52  -0.24  -0.19   0.18  -0.05   0.84  -1.62  -0.58   0.35   0.40   0.28  -0.51   0.77  -1.01  -1.25  -0.31  -1.42  -0.46   0.10   0.14  -0.02  -0.28   1.18   1.43  -0.63   0.79  -0.43   1.73  -0.70   1.16   2.55
388.0  48.0  0.865   0.05  -0.65  -0.18  -0.35   0.19  -0.06   0.51  -1.44  -0.57   0.40   0.25   0.14  -0.29   0.62  -0.32  -0.91  -0.00  -1.24  -0.47   0.03   0.24  -0.22  -0.17   1.15   1.11  -0.57   0.31  -0.16   1.61  -0.39   1.13   1.91
388.0  56.0  1.104   0.18  -0.71  -0.19  -0.55   0.34  -0.04   0.09  -1.38  -0.43   0.39   0.11   0.09  -0.12   0.51   0.28  -0.65   0.28  -1.02  -0.56  -0.02   0.49  -0.37   0.02   0.96   0.81  -0.49  -0.00  -0.17   1.43  -0.27   0.89   1.24
388.0  64.0  1.058   0.18  -0.54  -0.28  -0.49   0.46  -0.01  -0.32  -1.08  -0.23   0.30   0.02   0.15  -0.02   0.25   0.60  -0.51   0.20  -0.81  -0.57  -0.11   0.52  -0.07   0.06   0.67   0.82  -0.56   0.16  -0.19   0.94  -0.12   0.78   0.75
388.0  72.0  0.752   0.04  -0.35  -0.35  -0.25   0.37   0.00  -0.46  -0.60  -0.20   0.16   0.09   0.23   0.00   0.04   0.53  -0.39   0.01  -0.68  -0.50  -0.13   0.29   0.32   0.01   0.46   0.92  -0.57   0.42  -0.08   0.52   0.09   0.72   0.56
388.0  80.0  0.590  -0.06  -0.28  -0.39  -0.16   0.24   0.02  -0.50  -0.25  -0.22   0.03   0.19   0.28   0.02  -0.03   0.41  -0.23  -0.03  -0.57  -0.49  -0.07   0.11   0.48   0.01   0.29   0.87  -0.46   0.49   0.01   0.29   0.26   0.53   0.41
388.0  88.0  0.601  -0.10  -0.28  -0.46  -0.22   0.12   0.05  -0.55  -0.02  -0.21  -0.10   0.31   0.34   0.06  -0.05   0.34  -0.08   0.00  -0.45  -0.54   0.07   0.01   0.51   0.02   0.12   0.75  -0.32   0.48   0.06   0.12   0.40   0.27   0.24
388.0  96.0  0.768  -0.08  -0.32  -0.60  -0.45  -0.01   0.13  -0.62   0.13  -0.19  -0.24   0.43   0.40   0.12  -0.05   0.31   0.07   0.07  -0.33  -0.62   0.35  -0.01   0.48   0.06  -0.02   0.64  -0.16   0.45   0.07  -0.08   0.56   0.01   0.05
388.0 104.0  0.959   0.03  -0.33  -0.74  -0.72  -0.15   0.22  -0.65   0.22  -0.34  -0.29   0.42   0.40   0.19  -0.04   0.25   0.24   0.20  -0.21  -0.55   0.68   0.13   0.35   0.09  -0.07   0.57   0.09   0.44   0.05  -0.22   0.65  -0.10  -0.15
388.0 112.0  0.815   0.09  -0.24  -0.63  -0.60  -0.18   0.19  -0.53   0.30  -0.69  -0.17   0.16   0.27   0.23  -0.05   0.00   0.38   0.42  -0.08  -0.20   0.61   0.33   0.21   0.01  -0.05   0.42   0.41   0.44  -0.01  -0.13   0.53  -0.01  -0.23
388.0 120.0  0.526   0.03  -0.12  -0.39  -0.25  -0.12   0.09  -0.39   0.33  -0.86  -0.09  -0.05   0.15   0.23  -0.05  -0.30   0.43   0.60   0.11   0.05   0.26   0.38   0.18  -0.14  -0.07   0.14   0.67   0.42  -0.07   0.02   0.36   0.03  -0.20
388.0 128.0  0.347  -0.06  -0.03  -0.23   0.02  -0.08   0.01  -0.28   0.32  -0.86  -0.11  -0.14   0.09   0.23  -0.04  -0.51   0.42   0.71   0.35   0.14  -0.01   0.35   0.21  -0.28  -0.12  -0.16   0.90   0.38  -0.13   0.08   0.28   0.00  -0.15
388.0 136.0  0.263  -0.15   0.04  -0.11   0.20  -0.06  -0.06  -0.19   0.29  -0.77  -0.16  -0.19   0.06   0.22  -0.02  -0.66   0.38   0.76   0.62   0.19  -0.22   0.33   0.24  -0.38  -0.15  -0.43   1.11   0.33  -0.20   0.10   0.24  -0.03  -0.11
388.0 144.0  0.234  -0.25   0.09  -0.01   0.36  -0.05  -0.12  -0.11   0.25  -0.63  -0.21  -0.23   0.02   0.23   0.00  -0.76   0.34   0.71   0.89   0.25  -0.41   0.34   0.27  -0.44  -0.17  -0.61   1.27   0.26  -0.29   0.09   0.24  -0.03  -0.07
388.0 152.0  0.246  -0.36   0.13   0.08   0.51  -0.06  -0.20  -0.05   0.23  -0.42  -0.22  -0.29  -0.05   0.25   0.04  -0.80   0.29   0.52   1.08   0.36  -0.62   0.43   0.28  -0.46  -0.17  -0.65   1.32   0.17  -0.39   0.06   0.25  -0.03  -0.04
388.0 160.0  0.309  -0.48   0.15   0.17   0.69  -0.11  -0.30  -0.01   0.25  -0.11  -0.18  -0.41  -0.17   0.31   0.10  -0.80   0.23   0.21   1.08   0.60  -0.88   0.70   0.21  -0.41  -0.16  -0.50   1.22   0.11  -0.48  -0.02   0.27   0.00  -0.01
388.0 168.0  0.466  -0.56   0.15   0.22   0.91  -0.24  -0.46  -0.00   0.33   0.32  -0.14  -0.61  -0.43   0.44   0.25  -0.77   0.11  -0.07   0.86   1.16  -1.17   1.38  -0.17  -0.25  -0.09  -0.27   1.00   0.10  -0.55  -0.30   0.26   0.13   0.01
388.0 176.0  0.740  -0.47   0.08   0.08   0.89  -0.52  -0.61  -0.10   0.55   0.68  -0.19  -0.81  -0.80   0.61   0.66  -0.72  -0.14  -0.14   0.62   2.01  -1.14   2.63  -1.34   0.09   0.17  -0.19   0.81   0.09  -0.49  -0.90   0.06   0.50   0.08
388.0 184.0  0.763  -0.25  -0.12  -0.30   0.32  -0.62  -0.47  -0.34   0.82   0.20  -0.21  -0.60  -0.77   0.49   0.99  -0.61  -0.14  -0.20   0.74   1.82  -0.32   2.73  -2.22   0.30   0.33  -0.10   0.80  -0.15  -0.21  -1.12  -0.15   0.80   0.08
388.0 192.0  0.589  -0.17  -0.24  -0.43   0.01  -0.49  -0.30  -0.53   1.21  -0.33  -0.02  -0.31  -0.47   0.39   0.89  -0.42   0.32  -0.46   0.84   1.03   0.13   1.72  -1.90   0.27  -0.01   0.12   0.76  -0.37  -0.01  -0.87  -0.03   0.70  -0.07
388.0 200.0  0.650  -0.11  -0.26  -0.47  -0.04  -0.30  -0.18  -0.41   1.44  -0.30  -0.01  -0.22  -0.34   0.46   0.63  -0.54   0.59  -0.56   0.89   0.70   0.15   0.95  -1.49   0.08  -0.19  -0.07   0.74  -0.46   0.05  -0.72   0.01   0.76  -0.00
404.0   0.0  0.181  -0.15  -0.50  -0.40  -0.13   0.21   0.44   0.97   0.07  -0.20   0.09   0.35   0.06  -0.28   0.35  -1.29  -0.49  -0.87  -0.33   0.18   0.36   0.21  -0.53  -0.58   0.90   0.49  -0.04   1.01  -0.37  -0.13   0.13   0.75  -0.05
404.0   8.0  0.192  -0.56  -0.42  -0.26  -0.16   0.08   0.30   1.00  -0.22  -0.17   0.12   0.31  -0.02  -0.17   0.54  -1.16  -0.92  -1.03  -0.49   0.08   0.26   0.33  -0.54  -0.55   1.05   0.95  -0.40   1.08  -0.15   0.00   0.13   0.61   0.06
404.0  16.0  0.280  -0.78  -0.50  -0.24  -0.26  -0.04   0.26   1.03  -0.43  -0.13   0.20   0.36  -0.06  -0.13   0.72  -1.06  -1.25  -1.14  -0.80  -0.00   0.29   0.41  -0.58  -0.41   1.19   1.69  -0.84   1.46   0.03   0.17   0.13   0.48   0.29
404.0  24.0  0.368  -0.75  -0.72  -0.26  -0.38  -0.18   0.28   1.19  -0.78  -0.20   0.35   0.52   0.00  -0.21   1.00  -1.07  -1.69  -1.07  -1.43  -0.19   0.35   0.48  -0.52  -0.17   1.39   2.48  -1.36   1.86   0.21   0.66   0.02   0.46   0.95
404.0  32.0  0.650  -0.16  -0.59  -0.15  -0.24   0.14  -0.01   0.81  -1.59  -0.54   0.37   0.39   0.21  -0.35   0.78  -0.88  -1.36  -0.47  -1.44  -0.31   0.13   0.27  -0.12  -0.27   1.16   1.54  -0.76   0.85  -0.32   1.51  -0.55   1.17   2.30
404.0  40.0  0.819  -0.06  -0.70  -0.12  -0.37   0.17  -0.03   0.48  -1.47  -0.53   0.40   0.27   0.10  -0.16   0.65  -0.22  -1.01  -0.12  -1.28  -0.34   0.08   0.33  -0.35  -0.16   1.09   1.23  -0.64   0.42  -0.13   1.50  -0.35   1.16   1.85
404.0  48.0  1.076   0.08  -0.75  -0.16  -0.56   0.30  -0.03   0.06  -1.39  -0.40   0.40   0.14   0.07   0.02   0.55   0.42  -0.73   0.22  -1.08  -0.46   0.05   0.54  -0.54   0.04   0.92   0.92  -0.53   0.11  -0.15   1.45  -0.26   0.97   1.27
404.0  56.0  1.083   0.12  -0.59  -0.29  -0.50   0.40  -0.01  -0.34  -1.08  -0.20   0.30   0.07   0.13   0.12   0.30   0.77  -0.54   0.22  -0.84  -0.53  -0.05   0.57  -0.25   0.11   0.67   0.86  -0.54   0.16  -0.19   1.10  -0.13   0.86   0.80
404.0  64.0  0.787   0.01  -0.37  -0.39  -0.26   0.32  -0.01  -0.48  -0.60  -0.17   0.16   0.14   0.20   0.09   0.08   0.68  -0.38   0.02  -0.67  -0.50  -0.12   0.32   0.22   0.08   0.44   0.93  -0.55   0.36  -0.11   0.71   0.08   0.79   0.60
404.0  72.0  0.601  -0.08  -0.28  -0.43  -0.15   0.19  -0.00  -0.52  -0.23  -0.19   0.04   0.26   0.24   0.07  -0.02   0.52  -0.19  -0.05  -0.55  -0.49  -0.09   0.11   0.43   0.06   0.24   0.87  -0.46   0.44  -0.02   0.48   0.23   0.59   0.44
404.0  80.0  0.580  -0.13  -0.27  -0.50  -0.19   0.09   0.03  -0.57   0.03  -0.16  -0.09   0.40   0.27   0.09  -0.05   0.41   0.01  -0.03  -0.44  -0.56   0.02  -0.03   0.49   0.06   0.04   0.74  -0.33   0.43   0.03   0.31   0.36   0.33   0.27
404.0  88.0  0.708  -0.12  -0.30  -0.64  -0.38  -0.02   0.09  -0.63   0.20  -0.10  -0.23   0.58   0.32   0.12  -0.05   0.32   0.20   0.03  -0.32  -0.67   0.25  -0.11   0.44   0.07  -0.13   0.60  -0.17   0.40   0.05   0.14   0.48   0.05   0.07
404.0  96.0  0.919  -0.02  -0.33  -0.82  -0.67  -0.14   0.20  -0.65   0.31  -0.15  -0.33   0.68   0.37   0.18  -0.05   0.21   0.39   0.14  -0.20  -0.67   0.61  -0.02   0.28   0.09  -0.22   0.50   0.07   0.37   0.05  -0.03   0.57  -0.11  -0.16
404.0 104.0  0.880   0.08  -0.27  -0.76  -0.66  -0.18   0.23  -0.54   0.35  -0.48  -0.26   0.43   0.33   0.23  -0.06  -0.05   0.55   0.35  -0.07  -0.34   0.70   0.26   0.11   0.04  -0.19   0.37   0.40   0.37   0.00  -0.06   0.50  -0.06  -0.29
404.0 112.0  0.598   0.06  -0.14  -0.47  -0.31  -0.12   0.13  -0.38   0.35  -0.76  -0.17   0.08   0.25   0.24  -0.06  -0.37   0.57   0.57   0.11   0.01   0.38   0.41   0.10  -0.13  -0.18   0.09   0.70   0.36  -0.06   0.01   0.35  -0.01  -0.25
404.0 120.0  0.395  -0.02  -0.03  -0.24   0.00  -0.07   0.03  -0.26   0.32  -0.82  -0.18  -0.11   0.19   0.23  -0.05  -0.61   0.52   0.72   0.36   0.18   0.07   0.42   0.15  -0.30  -0.19  -0.26   0.95   0.34  -0.12   0.04   0.26  -0.02  -0.18
404.0 128.0  0.297  -0.11   0.06  -0.09   0.22  -0.03  -0.05  -0.15   0.27  -0.76  -0.24  -0.22   0.15   0.22  -0.03  -0.78   0.44   0.81   0.66   0.26  -0.18   0.41   0.21  -0.42  -0.20  -0.59   1.19   0.29  -0.21   0.05   0.24  -0.03  -0.11
404.0 136.0  0.265  -0.21   0.13   0.04   0.41  -0.01  -0.14  -0.06   0.22  -0.61  -0.31  -0.30   0.10   0.21  -0.01  -0.89   0.36   0.77   0.96   0.35  -0.41   0.45   0.24  -0.50  -0.19  -0.82   1.37   0.22  -0.32   0.03   0.24  -0.03  -0.05
404.0 144.0  0.283  -0.35   0.19   0.16   0.59  -0.01  -0.24   0.01   0.20  -0.37  -0.32  -0.43   0.02   0.23   0.03  -0.95   0.26   0.54   1.14   0.53  -0.67   0.60   0.23  -0.51  -0.16  -0.82   1.40   0.13  -0.44  -0.01   0.26  -0.01  -0.01
404.0 152.0  0.364  -0.48   0.21   0.27   0.80  -0.06  -0.38   0.06   0.22  -0.02  -0.25  -0.66  -0.14   0.31   0.12  -0.96   0.12   0.17   1.08   0.92  -0.97   1.04   0.06  -0.43  -0.09  -0.59   1.22   0.08  -0.55  -0.17   0.28   0.05   0.03
404.0 160.0  0.563  -0.54   0.19   0.29   0.98  -0.24  -0.59   0.06   0.33   0.46  -0.18  -1.02  -0.43   0.48   0.38  -0.94  -0.16  -0.10   0.80   1.74  -1.21   2.12  -0.67  -0.17   0.13  -0.34   0.94   0.11  -0.60  -0.64   0.19   0.27   0.11
404.0 168.0  0.778  -0.37   0.04  -0.04   0.68  -0.51  -0.66  -0.13   0.54   0.54  -0.21  -1.09  -0.69   0.53   0.86  -0.82  -0.45  -0.11   0.69   2.33  -0.75   3.22  -2.09   0.19   0.51  -0.31   0.79   0.02  -0.41  -1.24  -0.14   0.71   0.25
404.0 176.0  0.660  -0.25  -0.13  -0.40   0.14  -0.51  -0.43  -0.43   0.73  -0.11  -0.18  -0.61  -0.49   0.30   0.98  -0.60  -0.20  -0.31   0.86   1.47   0.00   2.38  -2.18   0.25   0.46  -0.08   0.76  -0.27  -0.13  -1.02  -0.22   0.68   0.19
404.0 184.0  0.538  -0.25  -0.18  -0.48   0.03  -0.41  -0.31  -0.64   1.10  -0.45  -0.08  -0.30  -0.26   0.22   0.87  -0.36   0.29  -0.56   0.88   0.76   0.18   1.42  -1.69   0.30   0.07   0.21   0.72  -0.45  -0.03  -0.74  -0.02   0.41  -0.00
404.0 192.0  0.638  -0.15  -0.25  -0.50   0.04  -0.26  -0.20  -0.56   1.62  -0.34  -0.02  -0.18  -0.20   0.42   0.60  -0.39   0.73  -0.65   0.89   0.56   0.13   0.77  -1.43   0.18  -0.33   0.05   0.72  -0.52   0.05  -0.70   0.02   0.53  -0.05
404.0 200.0  0.857  -0.09  -0.28  -0.59   0.10  -0.19  -0.12  -0.65   1.86  -0.15  -0.23  -0.01  -0.10   0.61   0.47  -0.37   0.94  -0.71   0.97   0.50   0.01   0.43  -1.29   0.21  -0.43  -0.08   0.75  -0.69   0.06  -0.70   0.02   0.61   0.11
420.0   0.0  0.179  -0.56  -0.37  -0.22  -0.15   0.06   0.23   1.00  -0.32  -0.20   0.11   0.30  -0.06  -0.13   0.51  -1.08  -1.03  -1.00  -0.46   0.09   0.19   0.37  -0.52  -0.58   1.10   0.94  -0.40   0.95  -0.13  -0.00   0.10   0.63   0.12
420.0   8.0  0.268  -0.76  -0.46  -0.20  -0.25  -0.02   0.22   0.98  -0.49  -0.15   0.20   0.34  -0.08  -0.08   0.68  -0.97  -1.31  -1.10  -0.69   0.02   0.23   0.46  -0.57  -0.42   1.22   1.66  -0.79   1.31   0.01   0.12   0.09   0.51   0.36
420.0  16.0  0.363  -0.80  -0.71  -0.19  -0.39  -0.12   0.25   1.08  -0.78  -0.19   0.35   0.47  -0.02  -0.13   0.92  -0.90  -1.66  -1.13  -1.21  -0.10   0.30   0.51  -0.53  -0.18   1.37   2.53  -1.33   1.78   0.24   0.50   0.05   0.53   0.96
420.0  24.0  0.583  -0.28  -0.66  -0.09  -0.28   0.11   0.03   0.77  -1.51  -0.49   0.39   0.37   0.14  -0.21   0.75  -0.72  -1.40  -0.61  -1.40  -0.19   0.14   0.35  -0.21  -0.26   1.13   1.65  -0.88   0.89  -0.15   1.26  -0.37   1.15   2.01
420.0  32.0  0.767  -0.17  -0.73  -0.09  -0.39   0.15  -0.01   0.45  -1.45  -0.49   0.42   0.28   0.07  -0.05   0.64  -0.10  -1.07  -0.23  -1.28  -0.24   0.11   0.40  -0.44  -0.14   1.04   1.33  -0.70   0.50  -0.07   1.33  -0.25   1.14   1.71
420.0  40.0  1.039  -0.02  -0.79  -0.15  -0.56   0.25  -0.01   0.03  -1.35  -0.36   0.41   0.17   0.05   0.14   0.55   0.56  -0.77   0.14  -1.12  -0.36   0.10   0.60  -0.67   0.06   0.87   1.01  -0.56   0.19  -0.10   1.38  -0.20   0.99   1.22
420.0  48.0  1.093   0.06  -0.63  -0.32  -0.51   0.33  -0.01  -0.36  -1.02  -0.17   0.30   0.11   0.11   0.24   0.33   0.94  -0.56   0.21  -0.87  -0.47  -0.00   0.62  -0.41   0.16   0.65   0.90  -0.53   0.16  -0.17   1.19  -0.10   0.90   0.79
420.0  56.0  0.815  -0.02  -0.39  -0.44  -0.26   0.25  -0.02  -0.49  -0.55  -0.14   0.15   0.20   0.18   0.18   0.10   0.82  -0.38   0.02  -0.66  -0.48  -0.11   0.35   0.13   0.14   0.42   0.93  -0.52   0.32  -0.12   0.86   0.09   0.84   0.60
